,Cr100,Cr100b,Cr10a,Cr10b,Cr20a,Cr20b,Cr40a,Cr40b,Cr60a,Cr60b,Cr80a,Cr80b,Amb,Ama
1126,0.032526219,0.033046439,0.057423145,0.058650164,0.041626615,0.043372044,0.019660069,0.020478678,0.076729638,0.077890742,0.07807624,0.078901369,0.066487942,0.064394432
1124,0.034709174,0.035253927,0.061000482,0.062252918,0.044080345,0.045911807,0.020203181,0.021053203,0.077599141,0.078767308,0.07872329,0.079618573,0.066727345,0.064587663
1122,0.037683571,0.038277335,0.065828647,0.067155979,0.047417444,0.049364741,0.020923976,0.021793383,0.07842079,0.079593191,0.079259126,0.080200896,0.066714633,0.064536355
1120,0.041725416,0.042391216,0.072328374,0.073822068,0.051906228,0.054030913,0.021860513,0.022744396,0.079366024,0.080551938,0.07984799,0.080786298,0.066554015,0.064369483
1118,0.047032909,0.047770716,0.080815374,0.082539057,0.057751001,0.060124198,0.023068549,0.023972751,0.080688625,0.081911701,0.080748816,0.081638494,0.066460689,0.064300376
1116,0.053541632,0.054339065,0.09120652,0.093168005,0.064920169,0.067582114,0.02460718,0.025543422,0.08261851,0.083904514,0.082211825,0.083038745,0.06671423,0.064574366
1114,0.060684218,0.06153801,0.10261654,0.104794766,0.072839301,0.075785829,0.026408552,0.027383225,0.085180302,0.086540022,0.084303981,0.08508503,0.067513561,0.065364595
1112,0.067353383,0.068271409,0.113271683,0.115640425,0.080288997,0.08349024,0.028204505,0.029212695,0.088108527,0.089532695,0.086835208,0.087601122,0.068869015,0.066692133
1110,0.072220847,0.073207929,0.121021884,0.123541652,0.085755431,0.089170921,0.029621231,0.030648277,0.090929286,0.092397233,0.08942834,0.0902031,0.07060197,0.068404514
1108,0.074273662,0.075318963,0.124234347,0.12684115,0.088075248,0.091644273,0.030358962,0.031383566,0.093121322,0.094608515,0.091632521,0.092417149,0.072396615,0.070193029
1106,0.073257621,0.074328838,0.122529788,0.125143502,0.086961128,0.090591175,0.030309198,0.031308029,0.094271549,0.095750993,0.093028023,0.093804624,0.073873135,0.071661392
1104,0.069763806,0.070812585,0.11689765,0.119435342,0.083088198,0.086664237,0.029572243,0.030530012,0.094226977,0.095679056,0.093379482,0.09414111,0.074731921,0.07248947
1102,0.064914851,0.065901091,0.109143658,0.11153268,0.077730376,0.08114061,0.028429777,0.029348116,0.093226611,0.094654753,0.092829226,0.093601894,0.074956949,0.072654843
1100,0.059780954,0.060698621,0.100963607,0.103165143,0.072108422,0.075271678,0.027216545,0.028109521,0.091830267,0.093256552,0.091883427,0.09270292,0.074861213,0.072483833
1098,0.054995133,0.055864059,0.09337665,0.095403561,0.066951344,0.069842016,0.026178187,0.027058276,0.090702122,0.092141696,0.091193745,0.092063158,0.074940056,0.07249517
1096,0.05080704,0.051634365,0.086818993,0.088715078,0.062539111,0.065197239,0.025450194,0.026319828,0.090446666,0.091897444,0.091358162,0.092247437,0.075702179,0.073207757
1094,0.047237718,0.047997077,0.081374296,0.083164638,0.058878856,0.061383196,0.025067498,0.025919877,0.091460416,0.092925247,0.092760718,0.093651686,0.077516132,0.074974807
1092,0.044236641,0.04489592,0.076980686,0.078653407,0.05590716,0.05832437,0.025036891,0.025862989,0.09389632,0.095400808,0.09556373,0.09647333,0.080561702,0.077949773
1090,0.041696641,0.042257071,0.073455939,0.074996794,0.053516716,0.055869088,0.025316878,0.026117082,0.097644604,0.099222453,0.09970025,0.100650407,0.084793183,0.082075856
1088,0.039505748,0.040003785,0.070590572,0.072018776,0.051593586,0.053867717,0.025818042,0.026618122,0.102434171,0.104107599,0.104943203,0.105927903,0.089995568,0.087146794
1086,0.037611793,0.038090767,0.068254689,0.069610438,0.050067876,0.052240727,0.026453208,0.027306932,0.107972429,0.109760606,0.110999225,0.111999044,0.095890323,0.092896046
1084,0.036006528,0.036497964,0.06637522,0.067682745,0.048895123,0.050948927,0.027163505,0.02812446,0.113936858,0.11586776,0.117492001,0.118508913,0.102143611,0.098994259
1082,0.034646308,0.035168045,0.06481591,0.066077314,0.047968975,0.049897755,0.027856689,0.028934686,0.119768207,0.121856254,0.123791485,0.124850793,0.108213827,0.104899631
1080,0.033443088,0.033994548,0.06336103,0.064582342,0.047105126,0.048924661,0.028349568,0.029495785,0.124508286,0.126722247,0.128890505,0.130013379,0.113211056,0.109726877
1078,0.032337917,0.032894904,0.061825559,0.063029317,0.046132503,0.047881633,0.028413605,0.029555009,0.12693426,0.129207014,0.131541468,0.132725525,0.11597811,0.112346749
1076,0.031335713,0.031864753,0.060128503,0.061331559,0.044970318,0.046689837,0.027889977,0.02897841,0.126012855,0.128280728,0.130685128,0.131900551,0.115467927,0.111779139
1074,0.030456855,0.030941566,0.058276929,0.059463827,0.043625685,0.045331689,0.026787613,0.027813157,0.121516761,0.123732498,0.126065113,0.127257939,0.111362443,0.10777795
1072,0.029697213,0.030146771,0.056367411,0.057493854,0.042182936,0.043864062,0.02532759,0.026291167,0.114460462,0.11658135,0.118709703,0.119825146,0.104602851,0.101280868
1070,0.029047152,0.029482656,0.054607774,0.055633157,0.040811454,0.042450369,0.023894888,0.024785628,0.106883877,0.108880921,0.110752971,0.111775989,0.097241297,0.094233927
1068,0.028512279,0.02895544,0.053245364,0.054167187,0.039719983,0.041312074,0.022875616,0.023686815,0.100953539,0.102835606,0.10450241,0.10546868,0.091496083,0.088727711
1066,0.028107941,0.028579323,0.052433502,0.053298324,0.039059511,0.040613719,0.022476928,0.023239503,0.098041936,0.099846669,0.101434887,0.10239141,0.088742859,0.086081189
1064,0.027882821,0.028392794,0.052225467,0.053107471,0.038898227,0.040429629,0.022687963,0.023471238,0.098421664,0.100176364,0.101833337,0.102797612,0.089195728,0.086521906
1062,0.027991578,0.028524147,0.052751625,0.053712234,0.039327599,0.040856071,0.02340417,0.024272043,0.101596789,0.103306021,0.105131502,0.106100029,0.092297869,0.0895155
1060,0.028742314,0.029259305,0.054386407,0.055447136,0.040588344,0.042146534,0.02456783,0.025536655,0.10684988,0.10852782,0.110524095,0.111506675,0.097298078,0.094322122
1058,0.030529235,0.031004022,0.057676432,0.058826974,0.043047527,0.04469322,0.026191237,0.02723647,0.113598574,0.115294993,0.11737594,0.118396375,0.103570064,0.100348512
1056,0.033607448,0.034056357,0.062966374,0.06419436,0.046949691,0.048768778,0.028274422,0.029371178,0.121446954,0.123228932,0.125282253,0.126351316,0.11065852,0.107196
1054,0.03773747,0.03821393,0.069833282,0.071142424,0.052004051,0.054082714,0.030686251,0.03183141,0.13000045,0.1319221,0.133875483,0.134995292,0.118202449,0.114528177
1052,0.041923378,0.042476256,0.076694695,0.078095414,0.05708554,0.059448416,0.033070633,0.034270599,0.138583153,0.14068396,0.142543315,0.143745231,0.125769856,0.121880451
1050,0.044709444,0.045342294,0.081285242,0.082770311,0.060565534,0.063127922,0.034917521,0.036175269,0.146206757,0.148516171,0.150376692,0.151715371,0.132741583,0.128603525
1048,0.045151484,0.045822145,0.082178212,0.083708813,0.06139505,0.064001214,0.035881365,0.037203772,0.152075892,0.154587902,0.156607838,0.158086249,0.13852134,0.134133147
1046,0.043527323,0.044187626,0.079878381,0.081392782,0.05989739,0.062425102,0.036054271,0.037452228,0.15613787,0.158788776,0.161117073,0.162644897,0.142919936,0.138339279
1044,0.040902032,0.041530855,0.076084835,0.07752202,0.057277099,0.059693499,0.035830789,0.037296012,0.158919034,0.161620456,0.164325122,0.165785338,0.146176382,0.141480647
1042,0.038201753,0.038799309,0.072210488,0.07353746,0.054577342,0.056899864,0.035556167,0.037048658,0.160957279,0.163657374,0.166715163,0.168061818,0.148649255,0.143897789
1040,0.035846507,0.036408517,0.068846709,0.070078028,0.052267407,0.054501966,0.035389122,0.036860395,0.162654543,0.165358531,0.168703699,0.169982656,0.150706302,0.145934474
1038,0.033941316,0.034451243,0.066135,0.067326337,0.05046621,0.052595575,0.035411039,0.036834535,0.164522146,0.167258239,0.170839147,0.172131537,0.15286426,0.148077404
1036,0.032472259,0.032919912,0.064112658,0.06532479,0.049176813,0.05119236,0.035707805,0.03707978,0.16720079,0.169980703,0.173791529,0.17515475,0.155760898,0.150923482
1034,0.031322053,0.031718478,0.062697334,0.063958142,0.048306348,0.050228338,0.036313054,0.037638327,0.1711412,0.173959665,0.178045367,0.179500086,0.159864197,0.154918324
1032,0.030330704,0.030694191,0.061694652,0.062990265,0.047710449,0.049575271,0.03717523,0.03846977,0.176429725,0.179291295,0.183722759,0.185268334,0.165296566,0.160202559
1030,0.029448817,0.029782405,0.060997535,0.062291602,0.047332373,0.049173554,0.038235107,0.039534771,0.182950858,0.185882823,0.190701711,0.192328189,0.171953139,0.16669671
1028,0.028738183,0.029034295,0.060631658,0.061887099,0.04719505,0.04903889,0.039463141,0.040809456,0.190510493,0.193547466,0.198727499,0.200417028,0.179623989,0.17418091
1026,0.028198461,0.028463482,0.060543196,0.06173209,0.047235273,0.049097643,0.040779912,0.04219597,0.198722109,0.201885798,0.207367705,0.20909654,0.187931117,0.182247802
1024,0.02771813,0.027976907,0.060528781,0.061637249,0.047289802,0.049165076,0.042023777,0.04351375,0.206986106,0.21028564,0.216055482,0.217806171,0.196318889,0.190339879
1022,0.027228172,0.027498615,0.060452685,0.061483494,0.047279359,0.049141565,0.043061991,0.044623862,0.214747892,0.21819426,0.224304329,0.226085914,0.204259348,0.197958492
1020,0.02677493,0.027050267,0.060352197,0.061318653,0.04726073,0.049086951,0.043878581,0.045498297,0.221683035,0.225287978,0.23179298,0.233648318,0.211404649,0.204781643
1018,0.026401859,0.026667623,0.060255159,0.061170632,0.047261474,0.049051762,0.04451234,0.046152977,0.227594587,0.231346439,0.238242096,0.240221576,0.217511681,0.210580326
1016,0.02608115,0.026342364,0.060078681,0.060958653,0.047212452,0.04898261,0.044972491,0.046596222,0.232335776,0.236185262,0.243413102,0.245529646,0.222395453,0.21519317
1014,0.025799819,0.026078553,0.059788752,0.060664706,0.047082444,0.04884775,0.045259123,0.046864314,0.235938107,0.239824861,0.247301478,0.24951341,0.226062635,0.21866025
1012,0.025582753,0.02588891,0.059469609,0.060390084,0.046920485,0.048698052,0.045405515,0.047018987,0.238649225,0.242548369,0.250175999,0.252420004,0.228768112,0.2212536
1010,0.025387288,0.025703766,0.059152364,0.060157858,0.046723238,0.048538124,0.045457218,0.047082752,0.240768742,0.244706103,0.252400499,0.254638942,0.230870348,0.22332158
1008,0.025115139,0.025418172,0.058772621,0.059867653,0.046434202,0.048297108,0.045458198,0.047055996,0.242583226,0.246602844,0.25435283,0.256588367,0.23272342,0.225188824
1006,0.024778206,0.025065226,0.058371476,0.059522428,0.046118134,0.047992787,0.04547631,0.047008311,0.244434705,0.248555175,0.256433393,0.258688481,0.234671847,0.227153841
1004,0.02450134,0.0247892,0.058101249,0.059256298,0.045931997,0.047747847,0.045565313,0.047045559,0.246582872,0.250784278,0.258864489,0.26115526,0.236919241,0.229367087
1002,0.024315302,0.024613729,0.057945313,0.059056244,0.045863015,0.047577474,0.045667735,0.04715323,0.248900511,0.253146116,0.261420982,0.263744688,0.239299984,0.231637855
1000,0.024119911,0.024417648,0.057693295,0.058737159,0.045714309,0.047352929,0.045630706,0.047172566,0.250875041,0.255139403,0.263537709,0.265874268,0.24130061,0.233482975
998,0.023886298,0.024166757,0.057268023,0.058268765,0.045401565,0.047023303,0.04535043,0.046961961,0.251952702,0.256226699,0.264686412,0.267013504,0.242362823,0.234403503
996,0.023699978,0.023962152,0.056798705,0.057822517,0.045027913,0.046658589,0.044828923,0.046485402,0.251720486,0.255988401,0.264480425,0.266793541,0.242073239,0.234024068
994,0.023663403,0.023922313,0.056470839,0.057581483,0.044728436,0.046349317,0.044099489,0.045754361,0.249834659,0.254053827,0.262535505,0.264849427,0.24009506,0.232019756
992,0.02418683,0.024462258,0.056979234,0.058197591,0.044956386,0.046567968,0.043255291,0.044868879,0.246160265,0.250279545,0.25861453,0.260938968,0.236147459,0.228128951
990,0.026432886,0.02674848,0.060226037,0.061550446,0.047004517,0.048696141,0.042590588,0.044160826,0.241060622,0.245067896,0.25294676,0.255262914,0.230151071,0.222301298
988,0.031721508,0.032109089,0.068398892,0.069861299,0.052372527,0.054317939,0.042476439,0.044035445,0.235138916,0.239078015,0.246033683,0.248301453,0.222281624,0.214711648
986,0.039712218,0.040198942,0.081066249,0.082734067,0.060712137,0.063071573,0.042869501,0.044435936,0.228445797,0.232369214,0.238001742,0.240184889,0.212857339,0.205630416
984,0.047322886,0.0479022,0.093222353,0.09511167,0.068562251,0.071338839,0.043036764,0.044578146,0.220202609,0.224100321,0.228416066,0.230492221,0.202280204,0.195401595
982,0.050506125,0.051129607,0.097945853,0.099934157,0.071345743,0.074310868,0.042055401,0.04351344,0.209629553,0.213408313,0.216914247,0.218867253,0.191063849,0.184512221
980,0.047813748,0.048426758,0.092582879,0.094453445,0.067461448,0.070266431,0.039684144,0.041033248,0.1969932,0.200529966,0.203889347,0.205710745,0.179765429,0.17352379
978,0.041632366,0.042214939,0.081194114,0.082778857,0.059687702,0.06208972,0.036597507,0.037860998,0.183626548,0.186846479,0.190422386,0.192130053,0.168831628,0.162893179
976,0.035595007,0.036157923,0.070032297,0.07128727,0.052164551,0.054142,0.033727357,0.034940963,0.17097725,0.173891096,0.177634513,0.179280221,0.158535492,0.152901576
974,0.031591415,0.03213975,0.062332733,0.063312568,0.046993562,0.048675886,0.031529274,0.032711871,0.159787963,0.16246928,0.166156993,0.167798509,0.149025534,0.143712554
972,0.02939483,0.029905242,0.057721935,0.058530084,0.043881449,0.045411294,0.029906256,0.031069191,0.150076078,0.152599921,0.156077437,0.157731962,0.140369599,0.135411237
970,0.028123767,0.02855665,0.054694088,0.055438099,0.041831092,0.043287106,0.028609947,0.029771585,0.141592231,0.143982882,0.147208536,0.148832325,0.132565314,0.127991162
968,0.027278125,0.027608819,0.052403424,0.053149817,0.040298123,0.041704948,0.027517065,0.028689649,0.134135657,0.136366466,0.139347893,0.140867473,0.125567335,0.1213677
966,0.026661557,0.026901446,0.050591941,0.051346583,0.039078064,0.040445796,0.026590541,0.027757341,0.12755207,0.129595914,0.132352353,0.133723982,0.119318951,0.11542887
964,0.026099503,0.02629098,0.049059968,0.049799759,0.037982428,0.039326585,0.02577824,0.026896966,0.12166292,0.12353786,0.126088525,0.127329797,0.113742768,0.110065706
962,0.025513993,0.025705246,0.047684404,0.048407699,0.036928735,0.038272343,0.025024981,0.02605894,0.116311115,0.118070329,0.120417267,0.121580349,0.108728268,0.105183736
960,0.024982002,0.025203043,0.046510325,0.047244165,0.03600584,0.03737099,0.024315789,0.025263367,0.111442848,0.113125264,0.115260422,0.116377742,0.104179104,0.100736645
958,0.02455709,0.024813641,0.045542248,0.046304338,0.035268436,0.036652583,0.023662892,0.024560192,0.107099787,0.108701111,0.110646966,0.11170962,0.100078892,0.096752771
956,0.024185386,0.0244664,0.044662009,0.045435131,0.034645112,0.036003589,0.023080588,0.023976335,0.103345682,0.104836931,0.106660996,0.107647676,0.096484644,0.09330058
954,0.023837169,0.02412091,0.043829107,0.044578082,0.03409261,0.035366019,0.022587109,0.0235085,0.100221079,0.101585561,0.103361799,0.10427333,0.093461714,0.090430433
952,0.023550298,0.023808131,0.043124747,0.043824676,0.033646971,0.034817247,0.022203138,0.023140374,0.097752941,0.09900756,0.100781098,0.101638457,0.091059634,0.088176356
950,0.023308256,0.023516641,0.042550623,0.043196693,0.033287727,0.034390852,0.021936247,0.022859055,0.095978107,0.097175927,0.098968878,0.099792689,0.089344627,0.086597054
948,0.023028663,0.023183108,0.042006593,0.042615141,0.032928098,0.034001271,0.021779499,0.022668094,0.094941415,0.096160645,0.097981078,0.098793308,0.088397682,0.085758812
946,0.022699495,0.022810888,0.041490726,0.042097562,0.032564683,0.033601731,0.0217228,0.022580618,0.094660684,0.095974075,0.09780626,0.098645114,0.088239991,0.085655443
944,0.022390936,0.022468324,0.041105097,0.041744015,0.032278647,0.033256756,0.021750774,0.022589794,0.095079275,0.096515228,0.098334168,0.099236605,0.088770532,0.086170422
942,0.02212539,0.022173964,0.040856229,0.041525276,0.03208383,0.033015062,0.021841975,0.02266353,0.096049574,0.097584126,0.099402876,0.10035845,0.08979493,0.087130424
940,0.021866748,0.02190492,0.040654831,0.041314513,0.031923405,0.032849475,0.021986521,0.022779079,0.097359333,0.098956736,0.10083655,0.101777981,0.091102623,0.088364858
938,0.021632733,0.021691482,0.040500034,0.041115543,0.031802583,0.032745168,0.022186142,0.022939168,0.098774488,0.100431166,0.102422589,0.103285848,0.0925072,0.089699531
936,0.021479262,0.021568977,0.040452745,0.041026887,0.0317622,0.032712012,0.022414338,0.023135072,0.100078902,0.101817006,0.103909633,0.104701159,0.093844993,0.09094037
934,0.021379256,0.021469826,0.040448869,0.041001908,0.031738027,0.032700401,0.022597957,0.023320705,0.101117898,0.102941257,0.105089631,0.105878066,0.094977376,0.091918662
932,0.021253766,0.021310538,0.040363308,0.040894174,0.03161888,0.032639798,0.022672004,0.02344806,0.101827296,0.103702956,0.105878902,0.106719747,0.095800996,0.092555137
930,0.021125537,0.021162682,0.040257698,0.040746051,0.031449843,0.032574898,0.022645888,0.02350878,0.102220167,0.104104842,0.106304758,0.107183869,0.09625424,0.09286708
928,0.021159876,0.021235896,0.040419134,0.040866487,0.031466764,0.032689321,0.02260022,0.023529628,0.102354356,0.104219034,0.10643993,0.107290149,0.09632211,0.092918418
926,0.021664135,0.021819854,0.041305257,0.041761768,0.032035167,0.033309644,0.022650719,0.02357812,0.102326008,0.104142821,0.106363398,0.107125295,0.096023289,0.092747628
924,0.023205783,0.02342635,0.043685146,0.044235964,0.033732003,0.035040214,0.022943109,0.023806963,0.102261075,0.103982485,0.106130065,0.106798204,0.095359123,0.092301435
