,Cr100,Cr100b,Cr10a,Cr10b,Cr20a,Cr20b,Cr40a,Cr40b,Cr60a,Cr60b,Cr80a,Cr80b,Am b,Am,Whey_a,Whey_b,W10a,W10b,W20a,W20b,W40a,W40b,W60a,W60b,W80a,W80b
1292,0.044396439,0.045095989,0.070893248,0.072457839,0.052150629,0.054311384,0.01842175,0.019144876,0.053558784,0.054374991,0.052626109,0.05306054,0.042221815,0.040992659,0.087549167,0.088789345,0.059685319,0.061657242,0.068508416,0.070241251,0.054595362,0.05628976,0.049238042,0.050052858,0.04867428,0.049546065
1290,0.042648527,0.043271898,0.068187351,0.069673338,0.050240085,0.052322067,0.017999669,0.018707232,0.052698677,0.053524835,0.051879342,0.05225706,0.041783733,0.040559917,0.087506926,0.088726387,0.059628528,0.061573652,0.068381341,0.070114808,0.054313934,0.056032027,0.048904919,0.049704861,0.048234357,0.049079491
1288,0.041234277,0.041779501,0.065986811,0.067427225,0.048661722,0.050702079,0.017632208,0.018328923,0.051900733,0.052715716,0.051154134,0.051496538,0.041322848,0.040095638,0.087494284,0.088707009,0.059576166,0.06151221,0.068267151,0.070003954,0.054052546,0.0557665,0.048552795,0.049334496,0.047788127,0.048607806
1286,0.040105885,0.040602106,0.064250528,0.065674146,0.047377249,0.049401145,0.017286468,0.017971204,0.051118363,0.051910332,0.050414084,0.050756388,0.040812184,0.039581756,0.08746764,0.088687945,0.059498244,0.061447391,0.068128585,0.069868929,0.053770739,0.055451235,0.04815528,0.048910708,0.047289624,0.048090565
1284,0.03921301,0.039699239,0.062906601,0.064315085,0.0463562,0.04836672,0.016972604,0.01764321,0.050359325,0.051126522,0.049683984,0.050048674,0.040269918,0.039046292,0.087421493,0.088654767,0.059405285,0.061369438,0.067959823,0.069710199,0.053463127,0.055093211,0.047728001,0.048457098,0.046743333,0.047531371
1282,0.038484804,0.038988932,0.061835064,0.063210109,0.045536111,0.047520453,0.016701908,0.017354094,0.049636693,0.050384078,0.048989806,0.049374735,0.039723656,0.038514363,0.087379593,0.088622142,0.059323486,0.061278225,0.067772147,0.069543256,0.053149681,0.054722025,0.047293958,0.048011763,0.046178587,0.046954036
1280,0.03788304,0.038413476,0.060960086,0.062288067,0.044870492,0.04681824,0.016472706,0.017098346,0.048948637,0.049688937,0.048327891,0.048717719,0.039182282,0.037986196,0.087353328,0.088602511,0.059257526,0.06117838,0.067576609,0.069367947,0.052842386,0.054360496,0.046858979,0.047587304,0.045617294,0.046374765
1278,0.037437894,0.037984109,0.060295818,0.061579062,0.044374849,0.046287544,0.016300062,0.01689419,0.048326099,0.049067891,0.047713606,0.048097885,0.038662543,0.037481317,0.087336143,0.088600103,0.059197956,0.061089387,0.067398596,0.069189401,0.052551063,0.054040734,0.046439542,0.047192292,0.045088349,0.045821183
1276,0.037182897,0.037724209,0.059864153,0.061112745,0.044070793,0.045956782,0.016204999,0.016777828,0.047837404,0.048562981,0.047200708,0.047580259,0.038204095,0.03705231,0.087341138,0.088635111,0.059154543,0.061043838,0.067284448,0.069046683,0.052304352,0.053811029,0.046079512,0.046855768,0.044634925,0.04534332
1274,0.037081358,0.037605074,0.059621869,0.0608444,0.043916965,0.045786406,0.016169912,0.016745951,0.047515763,0.048185104,0.0468266,0.047208786,0.037839746,0.03673226,0.087414947,0.088746179,0.059160466,0.061065228,0.067271022,0.068992033,0.052138771,0.053698054,0.045818118,0.046605984,0.044286412,0.044982411
1272,0.037050776,0.037566123,0.059491183,0.060694999,0.043836521,0.045702061,0.016153181,0.016748954,0.047322608,0.047914857,0.046581362,0.046974344,0.037580037,0.036509817,0.087600714,0.088959577,0.059244291,0.061158955,0.067360066,0.06905124,0.052072711,0.053681976,0.045665097,0.046449726,0.04404894,0.04474985
1270,0.037016522,0.037543729,0.059385745,0.06058001,0.043764529,0.045635298,0.016138107,0.016739286,0.047191077,0.047734564,0.046433195,0.04684142,0.037427256,0.036364049,0.087902492,0.089271743,0.059408182,0.061326041,0.067531526,0.069215744,0.052098119,0.053724953,0.045613373,0.046383179,0.043921224,0.044635563
1268,0.036909919,0.037450757,0.059180098,0.060374663,0.04363024,0.045497718,0.016126011,0.016696127,0.047074793,0.047623191,0.046347578,0.046766923,0.037373763,0.036285208,0.088294189,0.089665859,0.059633169,0.061567757,0.067767056,0.069460253,0.05219056,0.053808556,0.045650974,0.046398982,0.043891227,0.044613358
1266,0.036659972,0.037187514,0.058736451,0.059937927,0.043345856,0.045182356,0.016089182,0.016607677,0.04694241,0.047529036,0.046272828,0.046690554,0.03737658,0.036245171,0.088746833,0.090126277,0.059894772,0.061867085,0.068045222,0.069750434,0.052317071,0.053925657,0.045745426,0.046466814,0.0439124,0.044631888
1264,0.036242432,0.036729323,0.058022808,0.059231471,0.042877578,0.044655472,0.015984837,0.016472364,0.046767213,0.047392896,0.046152711,0.046555562,0.037365095,0.036189716,0.08923673,0.090631015,0.060171478,0.062182747,0.068331597,0.070047201,0.052444348,0.054055305,0.045841096,0.046532349,0.043917421,0.044630543
1262,0.035717626,0.036169716,0.057161697,0.058371355,0.042300543,0.044010583,0.015816195,0.016317488,0.046548778,0.047200618,0.045975724,0.046357807,0.0372928,0.036088079,0.089747389,0.091155235,0.060449285,0.062480066,0.068600901,0.070329446,0.052555364,0.054172302,0.045896266,0.046559381,0.043871059,0.044583394
1260,0.035186612,0.035636252,0.056327264,0.057528605,0.04173592,0.043386767,0.015637356,0.01618196,0.046323783,0.046986268,0.045788094,0.046149348,0.037170311,0.035967507,0.090279393,0.091694503,0.060725735,0.062762963,0.068865319,0.070612675,0.052659813,0.054274709,0.045916486,0.046563372,0.043794061,0.044517154
1258,0.034710248,0.035175156,0.055608654,0.056793527,0.041237297,0.042845388,0.015484522,0.016068174,0.046126221,0.046780646,0.045635547,0.045975457,0.03703646,0.035871635,0.090849224,0.092268187,0.061006921,0.063060657,0.069160431,0.070927433,0.052778861,0.054382179,0.045935593,0.046584919,0.04372433,0.044472413
1256,0.034291764,0.034752614,0.054993834,0.056155827,0.040779714,0.042364177,0.015349594,0.015948894,0.04596274,0.046598003,0.045527515,0.045845252,0.036924323,0.035814446,0.09146863,0.092889446,0.061302672,0.063392356,0.06950838,0.071286944,0.052929171,0.054515868,0.045981154,0.046648821,0.043686082,0.044470653
1254,0.033911309,0.034335548,0.054439575,0.055573264,0.040336729,0.041916202,0.015224234,0.015820138,0.045840359,0.046467346,0.045467185,0.045767607,0.036863916,0.035795408,0.092134278,0.093550244,0.061628941,0.063760573,0.06991021,0.071689794,0.053125586,0.054694298,0.046071735,0.04676413,0.043703468,0.044526213
1252,0.033545043,0.033923702,0.053911475,0.05501747,0.039914906,0.041499643,0.015122745,0.01570995,0.045787934,0.046427715,0.045474018,0.045770311,0.03688636,0.03582915,0.092839722,0.094243681,0.062007953,0.064168748,0.070363628,0.072140625,0.053384096,0.054937453,0.046225844,0.04694199,0.043805557,0.044657846
1250,0.033172914,0.033526717,0.053388322,0.054481106,0.039524008,0.041111716,0.015051531,0.015634012,0.045825427,0.046480738,0.045552354,0.045862137,0.037000043,0.035929791,0.093582458,0.094979447,0.062453917,0.064624437,0.070865598,0.072645406,0.053706999,0.055255641,0.046448181,0.04718665,0.04399358,0.044865237
1248,0.032805037,0.033161922,0.052879212,0.053983715,0.03916664,0.040749683,0.014998986,0.015581736,0.045929732,0.046581085,0.045668285,0.046006428,0.037174125,0.036081158,0.094350297,0.095758193,0.062954989,0.065123865,0.07139657,0.073189528,0.054069883,0.055632899,0.046713979,0.047474909,0.044225894,0.045111502
1246,0.032478924,0.032856199,0.052416151,0.053550729,0.038849078,0.04042345,0.014957386,0.015539279,0.046036238,0.046669344,0.045766018,0.046138215,0.037347175,0.036233628,0.095109342,0.096541098,0.063469704,0.065639665,0.07191541,0.073732405,0.054425122,0.05602233,0.046974659,0.047753184,0.044442991,0.045336799
1244,0.032213739,0.032618193,0.05201122,0.053173918,0.038574296,0.040139121,0.014928003,0.015499997,0.046068138,0.046693214,0.045791261,0.0461924,0.037446521,0.036323026,0.09581192,0.097262261,0.063943748,0.066125119,0.072374765,0.074222501,0.054717105,0.056355828,0.047176118,0.047954955,0.04459295,0.045480699
1242,0.031985657,0.032417108,0.051640134,0.052811049,0.038325397,0.039879447,0.014895037,0.015446643,0.045960137,0.046596953,0.045687799,0.04610802,0.037401435,0.036284091,0.09640877,0.097864588,0.064329741,0.066525682,0.072732647,0.074606793,0.054891768,0.0565591,0.0472654,0.048019142,0.044623091,0.045484413
1240,0.031758313,0.032208255,0.051270324,0.052422675,0.038071918,0.039614231,0.01482231,0.015352036,0.045675698,0.046327779,0.045402117,0.045835385,0.037164879,0.03606746,0.096857289,0.098317267,0.06459756,0.06679461,0.072953981,0.074836326,0.054906866,0.056578547,0.047195935,0.047908986,0.044475796,0.045296004
1238,0.031528479,0.03198287,0.050899785,0.052007776,0.037804831,0.039333578,0.014696899,0.015217509,0.04522918,0.045878401,0.044927427,0.045370178,0.036746015,0.035671483,0.097133949,0.098610079,0.064737989,0.066915985,0.073017497,0.07488721,0.054752612,0.056413359,0.046952645,0.047633243,0.044126363,0.044904299
1236,0.031317986,0.031766723,0.050550173,0.051595576,0.03754148,0.039048654,0.01454415,0.015078291,0.044669454,0.045291196,0.044315397,0.044755195,0.03620125,0.035141248,0.097243181,0.098744829,0.064756986,0.066909993,0.072922104,0.074774436,0.054455009,0.056109654,0.04656347,0.04723606,0.043605361,0.044350687
1234,0.031131103,0.031571999,0.050225766,0.051208013,0.037289225,0.038762883,0.014388061,0.014955639,0.044025926,0.044607083,0.043621761,0.044033381,0.035580495,0.034524089,0.097205878,0.098730295,0.064662517,0.066805473,0.072682116,0.074533188,0.054050794,0.055713019,0.046070493,0.046754502,0.042962514,0.043688127
1232,0.030959352,0.031391701,0.049915564,0.050855532,0.037041865,0.03848144,0.014238324,0.014840274,0.043300165,0.043848989,0.042873367,0.043232728,0.034904887,0.033850589,0.097035919,0.098573366,0.064460232,0.066614052,0.072321595,0.074191521,0.053567504,0.055238364,0.045502258,0.046201596,0.042233127,0.04295014
1230,0.03080523,0.031224965,0.049611873,0.050540657,0.036799922,0.038225331,0.014107973,0.014717597,0.04250225,0.043043621,0.042083975,0.042385559,0.034186209,0.033148782,0.096727242,0.098265132,0.064154292,0.066327081,0.071863427,0.073754801,0.053015586,0.054679585,0.044870938,0.045580914,0.041439206,0.042156402
1228,0.030668029,0.031072314,0.049300752,0.050243987,0.03656429,0.038001854,0.014003669,0.014580398,0.041665186,0.042221403,0.041269423,0.041527682,0.033438891,0.03244316,0.096258661,0.097777091,0.063744137,0.065925016,0.071310892,0.073203805,0.052386538,0.054029766,0.044181401,0.044894437,0.040600834,0.041325478
1226,0.030523553,0.03091651,0.048958748,0.049930872,0.03631865,0.037780505,0.013898582,0.014420658,0.040824828,0.041397882,0.040442481,0.040679299,0.032675568,0.031738674,0.095610704,0.097082819,0.063228088,0.065391996,0.07064775,0.0725131,0.05166987,0.053293227,0.043442794,0.044143006,0.039742772,0.040478765
1224,0.030352473,0.030743551,0.048591438,0.049595113,0.03605115,0.037534481,0.013760359,0.014245975,0.040024187,0.040597818,0.039631562,0.039865606,0.031926304,0.031044306,0.094785349,0.096192093,0.062622201,0.064738857,0.069874924,0.071691472,0.050894636,0.0525012,0.042689791,0.043353878,0.038913741,0.039657891
1222,0.030171931,0.03057088,0.048250574,0.049272127,0.035784819,0.037284693,0.013608723,0.01409915,0.039338341,0.039895232,0.038911867,0.039155749,0.031264953,0.030418787,0.093813088,0.095159094,0.061967854,0.064014092,0.069041214,0.070801716,0.050145183,0.051719611,0.04199305,0.042609537,0.038196237,0.038940374
1220,0.030006808,0.03042031,0.047976807,0.048987315,0.035555719,0.037065446,0.013502518,0.014023748,0.038853251,0.03938581,0.038382076,0.038642593,0.030782874,0.029954982,0.092734193,0.094047289,0.061303765,0.063274987,0.068214839,0.069919145,0.049508445,0.051021623,0.041429311,0.042012715,0.037667676,0.038409012
1218,0.029847832,0.030275218,0.04774432,0.048718066,0.035368279,0.036867951,0.013463993,0.014009357,0.038599392,0.039107802,0.038092679,0.038371518,0.030522522,0.029701587,0.091572539,0.09288743,0.060634078,0.062543894,0.067425513,0.069070951,0.049004696,0.05044442,0.041032477,0.041606929,0.037344953,0.038090805
1216,0.029677855,0.03010744,0.047504828,0.048439125,0.035206344,0.036666012,0.013462816,0.014010337,0.038533238,0.03902369,0.038021327,0.038316157,0.030458764,0.029629998,0.090336919,0.091674248,0.059940078,0.06180752,0.066655691,0.068238057,0.048590494,0.049981655,0.04078319,0.041354393,0.03719106,0.037945236
1214,0.029515211,0.029930715,0.0472627,0.04817291,0.0350694,0.036471657,0.013472332,0.014009129,0.038585883,0.03907308,0.038110415,0.038414368,0.030539941,0.029680975,0.089048716,0.090400433,0.059219145,0.061057096,0.065885538,0.067410721,0.04822057,0.049609255,0.040637843,0.041192698,0.037166977,0.037912156
1212,0.029390083,0.029785281,0.047062227,0.047958216,0.034962008,0.036316589,0.013495324,0.014022589,0.038701121,0.039205199,0.038293293,0.038595115,0.030714831,0.029807741,0.08775535,0.089086263,0.058495752,0.060311012,0.065122632,0.066612726,0.047881078,0.049298731,0.040549466,0.041081623,0.037241216,0.037947026
1210,0.029296573,0.029678993,0.046916431,0.04779302,0.034863,0.036197991,0.013527349,0.014050682,0.038819675,0.039355565,0.038479977,0.038771741,0.030911032,0.029958004,0.086503985,0.087773976,0.057792849,0.059591936,0.06438085,0.065863062,0.047562428,0.049006055,0.040462895,0.040982873,0.037345569,0.038001253
1208,0.029206147,0.029580483,0.046787061,0.047637875,0.034741513,0.036086208,0.013538859,0.014060984,0.038863775,0.039433872,0.038562758,0.038850794,0.031024361,0.030052098,0.08530566,0.086498617,0.057107727,0.058897064,0.063650994,0.065138759,0.047230995,0.048673369,0.040315687,0.040831531,0.037366448,0.037997388
1206,0.029114522,0.029466439,0.046630691,0.047459994,0.034598188,0.035971357,0.013511116,0.014030036,0.038767427,0.039363035,0.038468967,0.038770021,0.030964318,0.030014919,0.084138391,0.085272799,0.056423154,0.058204994,0.062908284,0.064395402,0.046845864,0.048258374,0.040061735,0.04056528,0.037211723,0.037854132
1204,0.029036922,0.029342006,0.046433006,0.047249965,0.034458548,0.035858353,0.013456685,0.013964649,0.038504857,0.039112528,0.03819011,0.038509741,0.030702704,0.029812825,0.082988139,0.084101757,0.055733613,0.057506686,0.062140151,0.063613049,0.04638705,0.047753511,0.039686988,0.040169482,0.036866629,0.03752944
1202,0.028966202,0.029216906,0.046200114,0.047011827,0.03432918,0.035729076,0.013389744,0.013874732,0.038071714,0.038682532,0.037743704,0.038063252,0.030263593,0.029438632,0.08187458,0.083000332,0.055052673,0.05681793,0.061354449,0.062807066,0.045852072,0.047169444,0.039195998,0.039666132,0.036366099,0.037025532
1200,0.028875265,0.029094792,0.045946817,0.046763901,0.034189792,0.035557583,0.013305542,0.01375755,0.037462925,0.038081316,0.037133303,0.037426659,0.029681056,0.028886538,0.080832823,0.081983977,0.054400279,0.05616201,0.060567561,0.062004679,0.045239658,0.046514108,0.038595319,0.039069397,0.035737509,0.036365305
1198,0.028761064,0.028988514,0.045700215,0.046539846,0.034028107,0.035360297,0.013200024,0.013618589,0.036695596,0.037334118,0.036367337,0.036628806,0.028982996,0.028172551,0.079886226,0.081053782,0.053792474,0.055550436,0.05979744,0.061227992,0.04455629,0.04579901,0.037898654,0.038379362,0.03499384,0.035582642
1196,0.028648798,0.028911936,0.04548821,0.046361401,0.033851972,0.035181165,0.013077012,0.013475745,0.03583387,0.036491278,0.035490713,0.035739053,0.028201271,0.027359016,0.079047353,0.080207971,0.053241344,0.054982612,0.059065065,0.060494305,0.043831486,0.045054613,0.037136493,0.037612616,0.034159659,0.03472411
1194,0.028552555,0.028853563,0.045319328,0.04621844,0.033669169,0.035028273,0.012927472,0.013334721,0.034964728,0.035614354,0.034574644,0.034831899,0.027379504,0.02652876,0.078328655,0.079461546,0.052754875,0.054457262,0.058391591,0.059816585,0.043112199,0.04432613,0.036351854,0.036814269,0.033278344,0.033841901
1192,0.028469618,0.028791945,0.045196366,0.046102845,0.033490626,0.034879103,0.012739622,0.013189509,0.03415889,0.034769863,0.033693801,0.033967958,0.02657468,0.025745121,0.077733428,0.078834787,0.052333884,0.053982065,0.057793985,0.059204768,0.04244517,0.043657691,0.035594334,0.036042251,0.032408012,0.032989119
1190,0.028418632,0.028744454,0.045154006,0.046057353,0.033358335,0.034755614,0.012542284,0.013052107,0.033471684,0.034039297,0.032929289,0.033215204,0.025857596,0.025056736,0.077249801,0.078330362,0.051978432,0.053578297,0.057292308,0.05867884,0.041874194,0.043088151,0.034924066,0.03536069,0.031629505,0.032230532
1188,0.028459456,0.02878286,0.045276492,0.046182765,0.033351058,0.034753372,0.012405489,0.012956186,0.032972903,0.033517212,0.032377371,0.032663108,0.025306249,0.024528404,0.076877127,0.077948225,0.0517057,0.053280767,0.056922796,0.058281952,0.041451408,0.042659951,0.034414529,0.034848578,0.031045278,0.031651432
1186,0.028695549,0.029023303,0.04571827,0.046646707,0.033587533,0.035012616,0.012394022,0.012939935,0.032764782,0.033302198,0.032143197,0.032411909,0.024997834,0.024245616,0.076654538,0.077723311,0.051559877,0.053133115,0.056738584,0.058074469,0.041242547,0.042428529,0.034146824,0.03459458,0.030753071,0.03134735
1184,0.029290078,0.029634141,0.046743418,0.047721285,0.034253223,0.035713226,0.012547869,0.013054111,0.032968542,0.033499612,0.032327789,0.032562761,0.02500514,0.024286531,0.076645655,0.07772135,0.05159658,0.053177576,0.05679299,0.058113758,0.041312971,0.042459521,0.034195561,0.03466803,0.03082003,0.03140095
1182,0.030428157,0.03079971,0.048665264,0.049718812,0.035559823,0.037053018,0.012895712,0.013365845,0.033683257,0.034209525,0.033008765,0.03320706,0.025387055,0.024696182,0.076898638,0.077990585,0.051853039,0.053441983,0.057122203,0.058440273,0.04170395,0.04281144,0.034608941,0.035097579,0.031283269,0.031864028
