,Whey_a,Whey_b,W10a,W10b,W20a,W20b,W40a,W40b,W60a,W60b,W80a,W80b,Amb,Ama
878,0.063568796,0.06455412,0.049692005,0.05091542,0.05992112,0.061399513,0.060218906,0.061663067,0.061962565,0.062688938,0.069242057,0.070674199,0.064764045,0.063273515
876,0.063550037,0.064561973,0.049760993,0.051015686,0.060209018,0.061774644,0.060871306,0.06233006,0.062826118,0.063557542,0.070293277,0.071700752,0.065814188,0.064290036
874,0.063434869,0.064371467,0.049849693,0.051163836,0.060655696,0.062266278,0.061771015,0.063352923,0.064098769,0.064938288,0.071989807,0.073378936,0.0675206,0.065868182
872,0.063238626,0.064041496,0.049968866,0.051365752,0.061225509,0.062813584,0.062907338,0.064638131,0.065746204,0.066742627,0.074227683,0.075626731,0.069793362,0.067980714
870,0.063002571,0.063692005,0.050123793,0.051583492,0.061855653,0.063383532,0.064272998,0.066077096,0.067675799,0.068799689,0.076823127,0.078239557,0.072416862,0.070464443
868,0.062784362,0.063439343,0.050330186,0.051791427,0.062499609,0.063989793,0.06581151,0.067582511,0.069754344,0.070926757,0.079566432,0.080975,0.075143117,0.073069819
866,0.06265805,0.063358648,0.050606925,0.052020806,0.063135756,0.064654289,0.067362699,0.069045229,0.071790757,0.072934892,0.082200078,0.083565093,0.077721743,0.075512131
864,0.062683755,0.063457525,0.050939379,0.052314712,0.063723344,0.065336029,0.068680254,0.070291248,0.073516099,0.074588826,0.084388203,0.08569265,0.079862423,0.077480896
862,0.062861649,0.063674003,0.051261348,0.052652373,0.064184123,0.06591247,0.069537963,0.071132059,0.07465089,0.075642779,0.085795592,0.087058242,0.081262821,0.078692601
860,0.063130377,0.063929153,0.051491793,0.052942813,0.064448595,0.066246706,0.069844166,0.071469437,0.075041195,0.07596649,0.086247426,0.087516377,0.08173951,0.079020561
858,0.06341936,0.064191224,0.051590792,0.05309295,0.064505841,0.066274958,0.069673739,0.07134384,0.074744263,0.075636201,0.085830233,0.087149312,0.081343574,0.078587363
856,0.063701756,0.064478394,0.051574685,0.053075429,0.064399274,0.066044286,0.069207438,0.070897003,0.07399441,0.074895934,0.084850835,0.086228969,0.0803483,0.077698358
854,0.064005144,0.06481196,0.051487619,0.052943893,0.064195963,0.065690002,0.06863566,0.070304967,0.073082236,0.074026202,0.083684683,0.08510764,0.079116236,0.076653285
852,0.064378412,0.0651913,0.051375083,0.052797943,0.063971826,0.065371614,0.068084656,0.06972422,0.072225539,0.07322304,0.082607692,0.084077139,0.077941516,0.075610331
850,0.064837654,0.065602839,0.051281976,0.052723875,0.063799225,0.06518916,0.067602685,0.069250744,0.071507969,0.072552813,0.081712883,0.083252899,0.076966446,0.074614587
848,0.065333759,0.066020276,0.051247965,0.052744837,0.063710568,0.065128503,0.067191113,0.068891563,0.070907421,0.071978401,0.080943446,0.082559764,0.076185924,0.073699783
846,0.065787131,0.06640283,0.051285386,0.052821462,0.063674084,0.065094647,0.066828714,0.068573586,0.070364622,0.071419147,0.080184813,0.081837664,0.075493168,0.072901862
844,0.066165708,0.066734255,0.051369867,0.052905467,0.063629828,0.06501637,0.066471012,0.068203723,0.069824968,0.070810517,0.079343318,0.080976717,0.074743152,0.072188972
842,0.066512061,0.067065881,0.051464496,0.052988397,0.063554271,0.064912583,0.066062948,0.067743117,0.069244187,0.070136485,0.078390297,0.079976742,0.073840346,0.071455855
840,0.066882857,0.067480688,0.051552108,0.053093209,0.063475954,0.064850885,0.065584851,0.067232734,0.068593689,0.069423618,0.077373329,0.078917892,0.072809976,0.070624583
838,0.067285264,0.067997165,0.051637817,0.053228338,0.06342934,0.064857884,0.06507399,0.066742461,0.067871748,0.068707289,0.076374188,0.077888072,0.07176713,0.069713158
836,0.067691166,0.068536681,0.051727547,0.053365507,0.063413738,0.064890895,0.064578671,0.066296461,0.067100351,0.068006727,0.075433071,0.076919172,0.070796968,0.068783975
834,0.06808328,0.069001751,0.051816857,0.053461541,0.063404591,0.064891457,0.064106742,0.065859431,0.066316946,0.067331736,0.074524729,0.07598071,0.069890571,0.067871577
832,0.068452214,0.06936228,0.051903677,0.053498574,0.063388364,0.064849325,0.063648171,0.065400592,0.065581802,0.06670126,0.073625694,0.075041166,0.069014751,0.066997199
830,0.068763402,0.069649013,0.052000572,0.053508006,0.063369308,0.064809828,0.063234901,0.064953903,0.064974257,0.066137635,0.072780744,0.074132233,0.06820362,0.066212821
828,0.068968967,0.069882354,0.052117733,0.053550377,0.063343752,0.064821393,0.062931617,0.06459056,0.064540733,0.065641371,0.072069047,0.073331305,0.067530267,0.065573428
826,0.069057849,0.070036664,0.052227807,0.053650537,0.063284501,0.064875824,0.062748721,0.064330673,0.064238514,0.065190658,0.071514678,0.0726829,0.067002154,0.065073277
824,0.069069738,0.070081789,0.052265228,0.053749117,0.063170458,0.064908778,0.062603121,0.064109296,0.063966414,0.064777563,0.071070108,0.072164073,0.066540515,0.064651579
822,0.069063577,0.070049581,0.052192246,0.053762326,0.063036994,0.064880147,0.062413565,0.063860093,0.063674988,0.064432784,0.070694966,0.071738805,0.066083352,0.064265843
820,0.069103654,0.070040978,0.052063422,0.053702725,0.062979839,0.064839149,0.062213349,0.063611558,0.063416651,0.06420318,0.070406529,0.071413076,0.065662918,0.063931953
818,0.069262736,0.070163701,0.051996769,0.053688694,0.063089586,0.064879222,0.062120486,0.063466395,0.063274134,0.064114621,0.070239458,0.071216716,0.065363484,0.063701633
816,0.069584662,0.070459273,0.052077276,0.053813664,0.06337727,0.06503703,0.062207316,0.063498215,0.063274578,0.064157873,0.070194451,0.071164656,0.065238785,0.063624826
814,0.070034802,0.070883869,0.052299537,0.054046548,0.063759268,0.065264178,0.062426078,0.06369091,0.063381452,0.064289618,0.070239896,0.071247691,0.065272301,0.063704741
812,0.070526708,0.071362198,0.052602258,0.054290672,0.064123065,0.065504416,0.062663408,0.063974733,0.06354605,0.064454942,0.070350984,0.071442455,0.06539591,0.063866261
810,0.071007783,0.071860627,0.052939917,0.054517719,0.064423573,0.065775173,0.062860283,0.064306278,0.063760838,0.064639237,0.070541536,0.071724232,0.065557688,0.064004947
808,0.071488225,0.072393967,0.053301785,0.054793495,0.064716417,0.06614429,0.063071686,0.064698414,0.064069505,0.064902107,0.070856316,0.072086531,0.065784886,0.064101905
806,0.071980036,0.072962116,0.053670358,0.055170022,0.065090497,0.066631472,0.063400319,0.065171607,0.064521486,0.065326524,0.071314845,0.072544528,0.066153119,0.064257382
804,0.072457956,0.073517604,0.054007117,0.055609646,0.065576051,0.067172217,0.063883663,0.065704041,0.065113483,0.065922343,0.071869044,0.073101567,0.066677789,0.064579709
802,0.072909822,0.074020684,0.054305391,0.05604976,0.066131235,0.067700762,0.064465255,0.066255578,0.065788624,0.066606705,0.072448792,0.073723701,0.067277971,0.065075804
800,0.073390067,0.074507302,0.054638238,0.056502659,0.066711739,0.068244243,0.065072118,0.066828687,0.066497294,0.067293556,0.073057756,0.074375984,0.067879779,0.065683492
798,0.073983743,0.075071105,0.055114115,0.057041762,0.06732678,0.068901519,0.065689397,0.067469776,0.067236864,0.067970635,0.073775188,0.075076304,0.068508819,0.066359295
796,0.0747356,0.075787951,0.055779103,0.057706742,0.068022904,0.069736948,0.066353219,0.068210461,0.068020848,0.068670908,0.074636868,0.07587632,0.069229684,0.06708329
794,0.075638121,0.076678392,0.056575065,0.058464619,0.068832588,0.070721069,0.067098141,0.06903987,0.068835689,0.069404887,0.075557717,0.076783407,0.070030411,0.06782104
792,0.076662449,0.07772572,0.057393404,0.059263259,0.069754212,0.07177534,0.067931691,0.069937948,0.069653283,0.070160028,0.0764199,0.077740643,0.070837067,0.06855438
790,0.077757462,0.078881796,0.058155139,0.06007934,0.070760205,0.072838909,0.068837529,0.070891175,0.070465044,0.07094454,0.077207822,0.078691183,0.071619671,0.069326325
788,0.078830099,0.080042458,0.058843999,0.06089961,0.071798902,0.073877221,0.069781167,0.07185959,0.071281389,0.071792513,0.078014344,0.079636218,0.072419392,0.070192717
786,0.079770278,0.081058342,0.059485725,0.061682838,0.072800286,0.07485693,0.070733083,0.072779215,0.072126059,0.072737848,0.078948709,0.080631032,0.07328926,0.07115526
784,0.080512084,0.081816372,0.060108887,0.06236747,0.073713267,0.075751665,0.071710458,0.073644519,0.073064566,0.073815357,0.080093828,0.081764629,0.074282154,0.072209631
782,0.081067696,0.082329856,0.060723057,0.062923734,0.074554358,0.076578559,0.072788477,0.074568871,0.074214811,0.075082575,0.081534533,0.083156052,0.075503127,0.073447336
780,0.081513047,0.082739649,0.061331067,0.063397098,0.075406942,0.077409977,0.074049728,0.075720712,0.075683351,0.076609549,0.083359174,0.084925115,0.077102588,0.07503273
778,0.081959207,0.08321667,0.061959875,0.063897419,0.0763636,0.078340295,0.075527691,0.077200585,0.077490082,0.078438661,0.085608389,0.087128826,0.079182467,0.077061967
776,0.08251443,0.083848452,0.062661495,0.064527142,0.077464633,0.079434873,0.077198327,0.07898596,0.07956525,0.080550253,0.088227805,0.089715854,0.08171416,0.079472953
774,0.083219695,0.084595714,0.063457346,0.065294798,0.078673552,0.080682764,0.078989426,0.080951122,0.081782393,0.082833793,0.091046647,0.09252665,0.084520216,0.082069725
772,0.083999846,0.085343009,0.064286643,0.066100396,0.079888685,0.081974551,0.080774805,0.082900213,0.083960127,0.08507819,0.093788657,0.095315841,0.087298487,0.08458758
770,0.084702495,0.085987924,0.065036655,0.066820584,0.080981529,0.083138954,0.082392049,0.084615783,0.08587555,0.087031545,0.096156084,0.097795952,0.089700583,0.086761787
768,0.08521495,0.086497577,0.065634126,0.0674085,0.081856629,0.084040418,0.083714703,0.085950319,0.087354827,0.088527283,0.097971754,0.099730459,0.091478576,0.088421711
766,0.085550576,0.086902704,0.066091802,0.067897904,0.082498034,0.084660542,0.084705701,0.086888839,0.088360642,0.089554171,0.099234481,0.101027916,0.092590447,0.089547617
764,0.085832731,0.087266762,0.066467547,0.068332912,0.082965678,0.085087393,0.085386096,0.087502898,0.088962306,0.090190468,0.100013158,0.101745457,0.093147348,0.090213014
762,0.086208369,0.08766922,0.066809411,0.068733296,0.083349411,0.085436485,0.08577785,0.087860995,0.089238954,0.090498469,0.100335025,0.102001476,0.093282947,0.090486848
760,0.086768601,0.088193211,0.067148852,0.069127089,0.08372573,0.085788617,0.085912897,0.088017406,0.0892535,0.090514471,0.100227385,0.101905084,0.0931087,0.090424015
758,0.087514962,0.088890756,0.067510276,0.069559798,0.084130018,0.086170271,0.085865964,0.08804449,0.089076638,0.090297855,0.099796414,0.101539472,0.092729867,0.090097451
756,0.088378997,0.089748206,0.067894397,0.070040736,0.084542755,0.086547882,0.085719964,0.087997564,0.088756434,0.089921468,0.099154042,0.100949729,0.092194537,0.089557333
754,0.089286734,0.090707921,0.068278092,0.070521401,0.084915475,0.086858437,0.085506383,0.087859839,0.088284406,0.089430891,0.09831121,0.100146275,0.091453756,0.088796141
752,0.090215596,0.091725601,0.068657714,0.070963348,0.085234899,0.087088954,0.085219872,0.087589268,0.087661533,0.088858151,0.097249757,0.099157753,0.090463119,0.087828243
750,0.091188204,0.092791129,0.069073753,0.071398546,0.085549836,0.087326711,0.084878807,0.087218044,0.08698326,0.088256811,0.096080947,0.098075946,0.089318454,0.086770651
748,0.092216743,0.093891025,0.069563735,0.0718839,0.085915914,0.087694522,0.084542386,0.086853724,0.086398389,0.087691944,0.095032996,0.097029654,0.088220992,0.08577896
746,0.093268038,0.094975361,0.070108496,0.07241802,0.086330873,0.088233081,0.084286383,0.086590968,0.086004475,0.087226335,0.094287793,0.096148326,0.087338686,0.084952021
744,0.094271568,0.095964153,0.070647863,0.072936747,0.086746427,0.088862743,0.084183896,0.086468098,0.085827728,0.086934895,0.093893012,0.095563353,0.086760567,0.084358375
742,0.095140962,0.096771301,0.071134601,0.073380754,0.087131066,0.089456973,0.084278401,0.08649855,0.085865693,0.086880153,0.093810424,0.095378584,0.08653366,0.084083997
740,0.095805284,0.09733639,0.071552943,0.073737676,0.087498435,0.089931469,0.084541557,0.086685083,0.086078349,0.087034152,0.093962669,0.09557194,0.086634732,0.084146172
738,0.096273863,0.097689548,0.071925874,0.074054397,0.087914895,0.090307766,0.084920266,0.087036974,0.086413022,0.087324867,0.094296566,0.096023453,0.086979566,0.0844633
736,0.096670084,0.097992531,0.072324632,0.074426457,0.088479741,0.090707562,0.085432649,0.087592515,0.086893863,0.08777669,0.094847026,0.096672242,0.087524892,0.084982893
734,0.097142545,0.09844937,0.072818651,0.074926248,0.089221722,0.091233651,0.086120692,0.088354195,0.087593914,0.088463844,0.095644915,0.097516361,0.088256846,0.085704056
732,0.097755944,0.099164432,0.07343073,0.075573384,0.090072759,0.091919576,0.086989792,0.089284538,0.088567722,0.089407733,0.096683464,0.098576622,0.08918487,0.086649341
730,0.098491474,0.10009106,0.074126838,0.076345318,0.090937921,0.092751955,0.087997083,0.090333933,0.089770532,0.090530148,0.097909831,0.099823759,0.090287067,0.087768648
728,0.099345969,0.10112594,0.07486981,0.077217444,0.091810047,0.093732521,0.089121743,0.091490967,0.091094268,0.091759073,0.099270438,0.101189445,0.091518343,0.088963594
726,0.10036917,0.102218323,0.075675254,0.078182488,0.09279545,0.094904939,0.090408846,0.092800016,0.092492045,0.093136036,0.100774332,0.10266063,0.092891266,0.090230675
724,0.10157965,0.103368479,0.076588952,0.079222558,0.09400106,0.096303711,0.091897288,0.094299279,0.094009074,0.094745317,0.102478298,0.104309418,0.094477025,0.091691562
722,0.102902574,0.104571399,0.077619803,0.080287652,0.095419701,0.097885325,0.093526714,0.095948076,0.095683416,0.096563739,0.104401416,0.106200862,0.096293499,0.093439437
720,0.104239291,0.105823082,0.078730698,0.08133864,0.096962659,0.099539508,0.095172752,0.097655585,0.097476978,0.09845983,0.106480816,0.108295908,0.098248353,0.095410772
718,0.105572449,0.107167231,0.079897563,0.082409605,0.098583274,0.101186462,0.096785495,0.099386865,0.099327096,0.100345864,0.108625895,0.11048007,0.100241755,0.097453879
716,0.106958366,0.108671821,0.081133094,0.083581769,0.100293488,0.102831976,0.098426795,0.101175292,0.101193123,0.102233347,0.110770747,0.112659883,0.102248759,0.099456332
714,0.108452641,0.110355235,0.082432181,0.084884627,0.102045209,0.104501689,0.100134641,0.102995284,0.102997697,0.104094803,0.112825325,0.114756431,0.104207172,0.10131322
712,0.110096214,0.112178172,0.08374204,0.086262697,0.103694368,0.106164758,0.10181547,0.104697728,0.104601085,0.105781184,0.114638145,0.116637701,0.105917017,0.102853003
710,0.111937846,0.114107399,0.085020811,0.087650626,0.105149173,0.107767164,0.103315004,0.106130214,0.105915359,0.107148368,0.116081138,0.118151121,0.107183066,0.103934835
708,0.113983547,0.116135552,0.086283717,0.089028628,0.106483597,0.109291166,0.104542794,0.1072679,0.106977536,0.108186379,0.117123868,0.119213715,0.107998399,0.104584073
706,0.116116207,0.118210739,0.087540486,0.09036799,0.107808175,0.110721859,0.105475064,0.108158671,0.107820322,0.108937515,0.11775707,0.119807924,0.108452096,0.104916603
704,0.118119699,0.120178972,0.088705718,0.09156128,0.109063488,0.111976616,0.10607456,0.108790608,0.108332903,0.109358739,0.117906305,0.119915183,0.108497543,0.104959536
702,0.119805123,0.121848956,0.089638449,0.092484718,0.110058745,0.112950912,0.106311335,0.109125426,0.10838785,0.109396432,0.117557309,0.119573778,0.108013396,0.104686883
700,0.121090869,0.123115492,0.09026545,0.093119682,0.110695342,0.11362091,0.106255031,0.109214269,0.108057584,0.109138301,0.116907296,0.118965117,0.107083819,0.104179782
698,0.121971328,0.12399816,0.090615359,0.093548067,0.111043008,0.114033649,0.106058665,0.109163669,0.107571104,0.108763647,0.116244119,0.118320406,0.106035761,0.103602806
696,0.122492819,0.124590212,0.09075776,0.093849312,0.111223767,0.114235356,0.105859513,0.109033065,0.107108697,0.108401842,0.115722089,0.117773545,0.10519588,0.103065696
694,0.122792727,0.125022554,0.090771474,0.094055715,0.111326785,0.11427454,0.105720753,0.108849841,0.106725869,0.108107033,0.115311101,0.11733316,0.104672531,0.102574388
692,0.123115786,0.125487474,0.090821846,0.094265599,0.111533748,0.114356623,0.105770311,0.108817202,0.106580094,0.108058867,0.115117618,0.11714868,0.104557804,0.102295276
690,0.123668058,0.126164763,0.091091361,0.094609941,0.112059357,0.114735616,0.106163614,0.109185919,0.10687427,0.108438475,0.115356467,0.117418239,0.104927052,0.102462439
688,0.124470645,0.127067781,0.091582971,0.095070877,0.112873451,0.115402965,0.106853725,0.109866428,0.107523695,0.10909343,0.11595249,0.11800877,0.105561091,0.10297836
686,0.125439154,0.128049634,0.092167229,0.095548851,0.113748913,0.116145125,0.107658572,0.110541986,0.108247443,0.109738183,0.116636374,0.118631216,0.106144498,0.103555507
684,0.126512839,0.128965994,0.092777019,0.096039341,0.114544877,0.116810248,0.108439793,0.111081669,0.108865444,0.110325398,0.11727911,0.119198498,0.106594058,0.104059022
682,0.127621016,0.129772746,0.093412238,0.096576494,0.115239544,0.117364498,0.1090767,0.111561843,0.109342894,0.110943312,0.117862877,0.119743953,0.10694863,0.104479343
680,0.128636398,0.130526198,0.094083717,0.097169802,0.115864227,0.117866706,0.109565851,0.112116356,0.109727823,0.111605118,0.118426438,0.120289911,0.107274149,0.104839587
678,0.129440536,0.131276588,0.094700919,0.097751443,0.116376967,0.118377249,0.109983815,0.112697219,0.110043203,0.112146427,0.118922633,0.120736923,0.107581971,0.105098042
676,0.130031494,0.131959915,0.095009153,0.098124891,0.116542199,0.118797396,0.110158779,0.11289044,0.110090739,0.112187721,0.118957447,0.120679501,0.107588829,0.10494121
674,0.130534214,0.132462994,0.09476135,0.098056062,0.116049996,0.118882049,0.109602155,0.112143481,0.10948348,0.111296275,0.117899654,0.119524369,0.106721211,0.103843702
672,0.131118572,0.132825029,0.094032362,0.097520208,0.114903402,0.11850639,0.10803611,0.110335608,0.108031812,0.109363741,0.115474911,0.117048328,0.104607581,0.101545736
